1.229932, -2.520499, -1.290567, 22.700000 
1.263148, -2.555527, -1.292378, 22.800000 
1.284719, -2.578274, -1.293555, 22.900000 
1.289769, -2.583481, -1.293711, 23.000000 
1.277108, -2.569877, -1.292770, 23.100000 
1.249708, -2.540729, -1.291020, 23.200000 
1.213534, -2.502482, -1.288947, 23.300000 
1.175523, -2.462513, -1.286991, 23.400000 
1.141874, -2.427303, -1.285429, 23.500000 
1.117198, -2.401590, -1.284392, 23.600000 
1.104384, -2.388303, -1.283919, 23.700000 
1.104773, -2.388786, -1.284013, 23.800000 
1.118327, -2.402994, -1.284666, 23.900000 
1.143621, -2.429479, -1.285858, 24.000000 
1.177666, -2.465195, -1.287528, 24.100000 
1.215746, -2.505272, -1.289526, 24.200000 
1.251577, -2.543129, -1.291552, 24.300000 
1.278225, -2.571383, -1.293159, 24.400000 
1.289858, -2.583738, -1.293880, 24.500000 
1.283746, -2.577220, -1.293473, 24.600000 
1.261342, -2.553415, -1.292073, 24.700000 
1.227693, -2.517796, -1.290103, 24.800000 
1.189605, -2.477647, -1.288042, 24.900000 
1.153705, -2.439945, -1.286240, 25.000000 
1.125248, -2.410139, -1.284891, 25.100000 
1.107756, -2.391833, -1.284077, 25.200000 
1.103124, -2.386949, -1.283825, 25.300000 
1.111818, -2.395965, -1.284147, 25.400000 
1.132947, -2.417988, -1.285041, 25.500000 
1.164136, -2.450619, -1.286483, 25.600000 
1.201334, -2.489707, -1.288373, 25.700000 
1.238796, -2.529277, -1.290481, 25.800000 
1.269677, -2.562084, -1.292407, 25.900000 
1.287487, -2.581141, -1.293653, 26.000000 
1.288121, -2.581960, -1.293839, 26.100000 
1.271422, -2.564344, -1.292922, 26.200000 
1.241248, -2.532462, -1.291214, 26.300000 
1.203993, -2.493180, -1.289187, 26.400000 
1.166547, -2.453795, -1.287248, 26.500000 
1.134771, -2.420424, -1.285653, 26.600000 
1.112846, -2.397377, -1.284531, 26.700000 
1.103253, -2.387191, -1.283938, 26.800000 
1.106975, -2.390880, -1.283905, 26.900000 
1.123630, -2.408082, -1.284453, 27.000000 
1.151424, -2.437008, -1.285583, 27.100000 
1.186960, -2.474210, -1.287250, 27.200000 
1.225107, -2.514400, -1.289292, 27.300000 
1.259313, -2.550698, -1.291384, 27.400000 
1.282729, -2.575775, -1.293045, 27.500000 
1.290106, -2.583910, -1.293805, 27.600000 
1.279681, -2.573128, -1.293447, 27.700000 
1.253899, -2.546033, -1.292134, 27.800000 
1.218438, -2.508720, -1.290282, 27.900000 
1.180236, -2.468563, -1.288326, 28.000000 
1.145681, -2.432260, -1.286579, 28.100000 
1.119624, -2.404840, -1.285217, 28.200000 
1.105173, -2.389498, -1.284325, 28.300000 
1.103856, -2.387808, -1.283952, 28.400000 
1.115797, -2.399934, -1.284136, 28.500000 
1.139750, -2.424656, -1.284906, 28.600000 
